 Mean   LowerBoundCI   UpperBoundCI 
2376 42.63333333333333 33.9761757241794 51.29049094248727
2377 43.56666666666667 34.86920646223556 52.26412687109778
2378 43.56666666666667 34.86920646223556 52.26412687109778
2379 43.56666666666667 34.86920646223556 52.26412687109778
2380 43.56666666666667 34.86920646223556 52.26412687109778
2381 43.56666666666667 34.86920646223556 52.26412687109778
2382 43.56666666666667 34.86920646223556 52.26412687109778
2383 43.666666666666664 34.95619389312002 52.377139440213305
2384 43.666666666666664 34.95619389312002 52.377139440213305
2385 43.7 34.96936614853905 52.430633851460954
2386 43.7 34.96936614853905 52.430633851460954
2387 44.63333333333333 35.86166053865738 53.40500612800928
2388 43.833333333333336 35.164656130642925 52.50201053602375
2389 43.833333333333336 35.164656130642925 52.50201053602375
2390 43.666666666666664 34.92785171592563 52.4054816174077
2391 43.666666666666664 34.92785171592563 52.4054816174077
2392 42.733333333333334 34.03473089659153 51.431935770075135
2393 42.733333333333334 34.03473089659153 51.431935770075135
2394 42.63333333333333 33.99149094072415 51.27517572594252
2395 42.63333333333333 33.99149094072415 51.27517572594252
2396 42.63333333333333 33.99149094072415 51.27517572594252
2397 43.6 34.93717412780599 52.262825872194014
2398 43.6 34.93717412780599 52.262825872194014
2399 43.6 34.93717412780599 52.262825872194014
2400 43.666666666666664 34.96430861216142 52.36902472117191
2401 43.666666666666664 34.96430861216142 52.36902472117191
2402 44.53333333333333 35.75750849757614 53.30915816909052
2403 44.63333333333333 35.80045962939463 53.466207037272035
2404 43.36666666666667 34.75963965603833 51.973693677295
2405 43.36666666666667 34.75963965603833 51.973693677295
2406 43.36666666666667 34.75963965603833 51.973693677295
2407 43.36666666666667 34.75963965603833 51.973693677295
2408 43.36666666666667 34.75963965603833 51.973693677295
2409 43.36666666666667 34.75963965603833 51.973693677295
2410 43.733333333333334 34.97806143797304 52.48860522869363
2411 42.766666666666666 34.03222356441261 51.50110976892072
2412 41.833333333333336 33.138208826371354 50.52845784029532
2413 42.666666666666664 33.88450432024382 51.44882901308951
2414 42.6 33.858019141331106 51.3419808586689
2415 42.46666666666667 33.801734200031916 51.13159913330142
2416 42.46666666666667 33.801734200031916 51.13159913330142
2417 42.46666666666667 33.801734200031916 51.13159913330142
2418 42.46666666666667 33.801734200031916 51.13159913330142
2419 42.46666666666667 33.801734200031916 51.13159913330142
2420 41.63333333333333 33.056113467412175 50.21055319925449
2421 41.63333333333333 33.056113467412175 50.21055319925449
2422 41.63333333333333 33.056113467412175 50.21055319925449
2423 41.63333333333333 33.056113467412175 50.21055319925449
2424 41.63333333333333 33.056113467412175 50.21055319925449
2425 42.53333333333333 33.89903088384315 51.16763578282351
2426 42.53333333333333 33.89903088384315 51.16763578282351
2427 43.7 34.81495656321461 52.5850434367854
2428 43.8 34.85885144049052 52.741148559509476
2429 44.06666666666667 34.983655988858345 53.149677344474995
2430 44.06666666666667 34.983655988858345 53.149677344474995
2431 44.4 35.17341579998318 53.626584200016815
2432 44.6 35.26966926458746 53.93033073541254
2433 44.166666666666664 34.99120051190983 53.3421328214235
2434 44.166666666666664 34.99120051190983 53.3421328214235
2435 45.166666666666664 35.99120051190983 54.3421328214235
2436 45.166666666666664 35.99120051190983 54.3421328214235
2437 44.8 35.773818841899384 53.82618115810061
2438 44.8 35.773818841899384 53.82618115810061
2439 44.8 35.773818841899384 53.82618115810061
2440 45.2 36.02101342332867 54.37898657667134
2441 44.93333333333333 35.89809016753341 53.96857649913325
2442 44.13333333333333 35.19844246207889 53.06822420458778
2443 44.13333333333333 35.19844246207889 53.06822420458778
2444 44.13333333333333 35.19844246207889 53.06822420458778
2445 43.233333333333334 34.354487662614396 52.11217900405227
2446 43.233333333333334 34.354487662614396 52.11217900405227
2447 43.03333333333333 34.25763428814036 51.809032378526304
2448 42.93333333333333 34.21444952133061 51.65221714533605
2449 43.56666666666667 34.703251340222685 52.430081993110655
2450 43.833333333333336 34.850460826866765 52.816205839799906
2451 43.833333333333336 34.850460826866765 52.816205839799906
2452 44.2 35.06682834609083 53.333171653909176
2453 43.86666666666667 34.877578060935505 52.85575527239783
2454 44.43333333333333 35.168978967067176 53.697687699599484
2455 44.96666666666667 35.547838766170926 54.38549456716241
2456 44.96666666666667 35.547838766170926 54.38549456716241
2457 44.96666666666667 35.547838766170926 54.38549456716241
2458 44.96666666666667 35.547838766170926 54.38549456716241
2459 44.96666666666667 35.547838766170926 54.38549456716241
2460 44.96666666666667 35.547838766170926 54.38549456716241
2461 44.93333333333333 35.534944244987464 54.331722421679196
2462 43.93333333333333 34.534944244987464 53.331722421679196
2463 43.93333333333333 34.534944244987464 53.331722421679196
2464 43.7 34.4178052238671 52.98219477613291
2465 43.3 34.1722690258952 52.4277309741048
2466 43.3 34.1722690258952 52.4277309741048
2467 42.9 33.92584874694862 51.87415125305138
2468 43.9 34.92584874694862 52.87415125305138
2469 43.9 34.92584874694862 52.87415125305138
2470 43.1 34.40727954702538 51.79272045297462
2471 43.1 34.40727954702538 51.79272045297462
2472 43.1 34.40727954702538 51.79272045297462
2473 43.1 34.40727954702538 51.79272045297462
2474 42.733333333333334 34.18889222944726 51.277774437219406
2475 42.733333333333334 34.18889222944726 51.277774437219406
2476 42.733333333333334 34.18889222944726 51.277774437219406
2477 42.1 33.70076011101935 50.499239888980654
2478 42.1 33.70076011101935 50.499239888980654
2479 42.1 33.70076011101935 50.499239888980654
2480 42.1 33.70076011101935 50.499239888980654
2481 42.86666666666667 34.35443023115222 51.37890310218111
2482 43.266666666666666 34.60214188801627 51.93119144531706
2483 43.266666666666666 34.60214188801627 51.93119144531706
2484 43.266666666666666 34.60214188801627 51.93119144531706
2485 42.266666666666666 33.60214188801627 50.93119144531706
2486 42.266666666666666 33.60214188801627 50.93119144531706
2487 42.266666666666666 33.60214188801627 50.93119144531706
2488 42.266666666666666 33.60214188801627 50.93119144531706
2489 42.56666666666667 33.76674844691431 51.36658488641903
2490 42.56666666666667 33.76674844691431 51.36658488641903
2491 42.56666666666667 33.76674844691431 51.36658488641903
2492 42.56666666666667 33.76674844691431 51.36658488641903
2493 42.56666666666667 33.76674844691431 51.36658488641903
2494 42.6 33.77957446748103 51.420425532518976
2495 43.6 34.77957446748103 52.420425532518976
2496 43.6 34.77957446748103 52.420425532518976
2497 43.96666666666667 34.99687922017447 52.93645411315887
2498 43.96666666666667 34.99687922017447 52.93645411315887
2499 44.9 35.89098171370717 53.90901828629283
2500 44.9 35.89098171370717 53.90901828629283
2501 44.9 35.89098171370717 53.90901828629283
2502 44.9 35.89098171370717 53.90901828629283
2503 45.63333333333333 36.502055474183706 54.76461119248296
2504 45.63333333333333 36.502055474183706 54.76461119248296
2505 45.6 36.48899826848199 54.71100173151801
2506 45.6 36.48899826848199 54.71100173151801
2507 44.86666666666667 35.62901801658393 54.10431531674941
2508 44.86666666666667 35.62901801658393 54.10431531674941
2509 44.86666666666667 35.62901801658393 54.10431531674941
2510 44.86666666666667 35.62901801658393 54.10431531674941
2511 44.86666666666667 35.62901801658393 54.10431531674941
2512 44.56666666666667 35.464837484165336 53.668495849168
2513 43.833333333333336 34.85390241501461 52.81276425165206
2514 42.9 33.95986390085339 51.840136099146605
2515 42.9 33.95986390085339 51.840136099146605
2516 42.63333333333333 33.8199776410112 51.446689025655466
2517 43.1 34.13027819086159 52.069721809138414
2518 43.1 34.13027819086159 52.069721809138414
2519 43.1 34.13027819086159 52.069721809138414
2520 42.766666666666666 33.92569814774916 51.60763518558417
2521 42.766666666666666 33.92569814774916 51.60763518558417
2522 42.766666666666666 33.92569814774916 51.60763518558417
2523 42.766666666666666 33.92569814774916 51.60763518558417
2524 42.36666666666667 33.6784513725934 51.054881960739934
2525 42.63333333333333 33.818975665974776 51.44769100069189
2526 42.63333333333333 33.818975665974776 51.44769100069189
2527 42.63333333333333 33.818975665974776 51.44769100069189
2528 42.63333333333333 33.818975665974776 51.44769100069189
2529 43.43333333333333 34.48513365653025 52.38153301013641
2530 43.43333333333333 34.48513365653025 52.38153301013641
2531 43.8 34.70364642464816 52.89635357535183
2532 43.53333333333333 34.56293056000655 52.503736106660114
2533 43.06666666666667 34.25158263862383 51.88175069470951
2534 43.733333333333334 34.77909073864983 52.68757592801684
2535 43.733333333333334 34.77909073864983 52.68757592801684
2536 43.733333333333334 34.77909073864983 52.68757592801684
2537 44.266666666666666 35.15792690835354 53.37540642497979
2538 44.266666666666666 35.15792690835354 53.37540642497979
2539 44.666666666666664 35.40581616411284 53.927517169220486
2540 44.666666666666664 35.40581616411284 53.927517169220486
2541 44.666666666666664 35.40581616411284 53.927517169220486
2542 45.5 36.15068735700042 54.84931264299958
2543 45.5 36.15068735700042 54.84931264299958
2544 45.833333333333336 36.3130391075442 55.35362755912247
2545 45.833333333333336 36.3130391075442 55.35362755912247
2546 45.8 36.29998825893042 55.300011741069575
2547 46.03333333333333 36.41962176840484 55.647044898261825
2548 46.03333333333333 36.41962176840484 55.647044898261825
2549 46.03333333333333 36.41962176840484 55.647044898261825
2550 46.03333333333333 36.41962176840484 55.647044898261825
2551 46.43333333333333 36.90348935813778 55.96317730852888
2552 46.43333333333333 36.90348935813778 55.96317730852888
2553 47.333333333333336 37.82591861852327 56.8407480481434
2554 46.56666666666667 37.327130094055015 55.806203239278325
2555 46.56666666666667 37.327130094055015 55.806203239278325
2556 46.56666666666667 37.327130094055015 55.806203239278325
2557 46.56666666666667 37.327130094055015 55.806203239278325
2558 46.56666666666667 37.327130094055015 55.806203239278325
2559 46.56666666666667 37.327130094055015 55.806203239278325
2560 45.46666666666667 36.5110434061295 54.422289927203835
2561 45.46666666666667 36.5110434061295 54.422289927203835
2562 45.56666666666667 36.55503470794871 54.57829862538463
2563 44.9 36.02729006913663 53.772709930863364
2564 44.9 36.02729006913663 53.772709930863364
2565 44.9 36.02729006913663 53.772709930863364
2566 44.63333333333333 35.88585695856083 53.380809708105836
2567 43.63333333333333 34.88585695856083 52.380809708105836
2568 43.63333333333333 34.88585695856083 52.380809708105836
2569 43.63333333333333 34.88585695856083 52.380809708105836
2570 43.63333333333333 34.88585695856083 52.380809708105836
2571 43.63333333333333 34.88585695856083 52.380809708105836
2572 43.63333333333333 34.88585695856083 52.380809708105836
2573 43.63333333333333 34.88585695856083 52.380809708105836
2574 44.86666666666667 35.91942930028248 53.813904033050854
2575 44.86666666666667 35.91942930028248 53.813904033050854
2576 44.86666666666667 35.91942930028248 53.813904033050854
2577 45.13333333333333 36.06063471778447 54.2060319488822
2578 45.03333333333333 36.0169007266872 54.049765939979466
2579 45.03333333333333 36.0169007266872 54.049765939979466
2580 45.03333333333333 36.0169007266872 54.049765939979466
2581 45.43333333333333 36.265281321819444 54.601385344847216
2582 46.43333333333333 37.265281321819444 55.601385344847216
2583 46.43333333333333 37.265281321819444 55.601385344847216
2584 46.733333333333334 37.42985907271394 56.03680759395273
2585 46.733333333333334 37.42985907271394 56.03680759395273
2586 46.13333333333333 37.09818791047154 55.16847875619513
2587 46.13333333333333 37.09818791047154 55.16847875619513
2588 46.13333333333333 37.09818791047154 55.16847875619513
2589 47.333333333333336 38.04249259173068 56.62417407493599
2590 47.333333333333336 38.04249259173068 56.62417407493599
2591 47.333333333333336 38.04249259173068 56.62417407493599
2592 47.333333333333336 38.04249259173068 56.62417407493599
2593 47.333333333333336 38.04249259173068 56.62417407493599
2594 47.333333333333336 38.04249259173068 56.62417407493599
2595 47.333333333333336 38.04249259173068 56.62417407493599
2596 47.333333333333336 38.04249259173068 56.62417407493599
2597 47.333333333333336 38.04249259173068 56.62417407493599
2598 47.333333333333336 38.04249259173068 56.62417407493599
2599 46.333333333333336 37.04249259173068 55.62417407493599
2600 45.93333333333333 36.7941041732867 55.07256249337996
2601 46.63333333333333 37.62719096279158 55.639475703875085
2602 46.63333333333333 37.62719096279158 55.639475703875085
2603 46.93333333333333 37.7941041732867 56.07256249337996
2604 47.1 37.874014040789994 56.32598595921001
2605 48.6 39.18158622330886 58.01841377669114
2606 48.6 39.18158622330886 58.01841377669114
2607 48.93333333333333 39.37376561678866 58.492901049878
2608 48.86666666666667 39.327074206476695 58.40625912685664
2609 49.266666666666666 39.64540249024523 58.8879308430881
2610 49.266666666666666 39.64540249024523 58.8879308430881
2611 49.266666666666666 39.64540249024523 58.8879308430881
2612 48.46666666666667 38.94885416161983 57.98447917171351
2613 48.86666666666667 39.19788134513482 58.53545198819852
2614 47.8 38.09717511924147 57.502824880758524
2615 47.8 38.09717511924147 57.502824880758524
2616 46.93333333333333 37.304728835153156 56.561937831513504
2617 46.93333333333333 37.304728835153156 56.561937831513504
2618 46.93333333333333 37.304728835153156 56.561937831513504
2619 46.93333333333333 37.304728835153156 56.561937831513504
2620 46.766666666666666 37.22617164428807 56.30716168904526
2621 46.36666666666667 36.977420191896464 55.75591314143687
2622 46.36666666666667 36.977420191896464 55.75591314143687
2623 46.86666666666667 37.28043789787219 56.452895435461144
2624 47.266666666666666 37.528167845235345 57.00516548809799
2625 47.266666666666666 37.528167845235345 57.00516548809799
2626 47.0 37.371364928852415 56.628635071147585
2627 47.6 37.82138056426341 57.378619435736596
2628 47.6 37.82138056426341 57.378619435736596
2629 47.6 37.82138056426341 57.378619435736596
2630 47.9 37.986504106644006 57.81349589335599
2631 47.9 37.986504106644006 57.81349589335599
2632 48.3 38.23321882077767 58.36678117922232
2633 49.266666666666666 39.17938560113572 59.35394773219761
2634 48.93333333333333 38.98933623078553 58.87733043588113
2635 48.93333333333333 38.98933623078553 58.87733043588113
2636 48.6 38.798378065252464 58.40162193474754
2637 48.6 38.798378065252464 58.40162193474754
2638 48.6 38.798378065252464 58.40162193474754
2639 48.6 38.798378065252464 58.40162193474754
2640 48.6 38.798378065252464 58.40162193474754
2641 49.13333333333333 39.17611233279107 59.090554333875595
2642 48.733333333333334 38.928408287363425 58.538258379303244
2643 48.733333333333334 38.928408287363425 58.538258379303244
2644 48.733333333333334 38.928408287363425 58.538258379303244
2645 48.733333333333334 38.928408287363425 58.538258379303244
2646 48.333333333333336 38.67981349008524 57.986853176581434
2647 48.333333333333336 38.67981349008524 57.986853176581434
2648 48.333333333333336 38.67981349008524 57.986853176581434
2649 48.333333333333336 38.67981349008524 57.986853176581434
2650 49.0 39.45750730172919 58.54249269827081
2651 49.0 39.45750730172919 58.54249269827081
2652 48.666666666666664 39.26339263017469 58.069940703158636
2653 48.666666666666664 39.26339263017469 58.069940703158636
2654 49.7 39.99865426564586 59.401345734354145
2655 49.7 39.99865426564586 59.401345734354145
2656 49.7 39.99865426564586 59.401345734354145
2657 49.7 39.99865426564586 59.401345734354145
2658 49.7 39.99865426564586 59.401345734354145
2659 49.7 39.99865426564586 59.401345734354145
2660 49.7 39.99865426564586 59.401345734354145
2661 48.733333333333334 39.05350243648545 58.413164230181216
2662 48.733333333333334 39.05350243648545 58.413164230181216
2663 48.733333333333334 39.05350243648545 58.413164230181216
2664 48.733333333333334 39.05350243648545 58.413164230181216
2665 49.1 39.27419351852001 58.925806481479995
2666 49.8 39.69676853333719 59.9032314666628
2667 50.1 39.863494606719215 60.33650539328079
2668 50.1 39.863494606719215 60.33650539328079
2669 50.1 39.863494606719215 60.33650539328079
2670 50.53333333333333 40.14126053960293 60.92540612706373
2671 51.733333333333334 41.08596971886532 62.38069694780135
2672 51.733333333333334 41.08596971886532 62.38069694780135
2673 51.733333333333334 41.08596971886532 62.38069694780135
2674 51.0 40.51770105061071 61.48229894938929
2675 51.0 40.51770105061071 61.48229894938929
2676 51.0 40.51770105061071 61.48229894938929
2677 51.0 40.51770105061071 61.48229894938929
2678 51.0 40.51770105061071 61.48229894938929
2679 51.0 40.51770105061071 61.48229894938929
2680 50.56666666666667 40.23983017436675 60.89350315896659
2681 50.56666666666667 40.23983017436675 60.89350315896659
2682 50.56666666666667 40.23983017436675 60.89350315896659
2683 51.53333333333333 40.99275545507339 62.07391121159327
2684 50.96666666666667 40.68405194783475 61.249281385498584
2685 50.96666666666667 40.68405194783475 61.249281385498584
2686 51.03333333333333 40.74857170372918 61.31809496293748
2687 50.733333333333334 40.58060321034713 60.88606345631954
2688 50.733333333333334 40.58060321034713 60.88606345631954
2689 50.733333333333334 40.58060321034713 60.88606345631954
2690 50.733333333333334 40.58060321034713 60.88606345631954
2691 51.266666666666666 40.95726911318621 61.576064220147124
2692 51.266666666666666 40.95726911318621 61.576064220147124
2693 51.266666666666666 40.95726911318621 61.576064220147124
2694 51.266666666666666 40.95726911318621 61.576064220147124
2695 50.86666666666667 40.70793641143952 61.025396921893815
2696 51.36666666666667 41.17073211813177 61.56260121520157
2697 50.86666666666667 40.64510447041698 61.08822886291635
2698 50.166666666666664 40.07888220975829 60.25445112357504
2699 50.56666666666667 40.3274296830012 60.80590365033214
2700 50.56666666666667 40.3274296830012 60.80590365033214
2701 49.8 39.674939541545626 59.92506045845437
2702 49.8 39.674939541545626 59.92506045845437
2703 49.8 39.674939541545626 59.92506045845437
2704 49.8 39.674939541545626 59.92506045845437
2705 49.8 39.674939541545626 59.92506045845437
2706 49.8 39.674939541545626 59.92506045845437
2707 50.4 40.12248957199745 60.67751042800255
2708 50.4 40.12248957199745 60.67751042800255
2709 51.53333333333333 41.11706917485707 61.94959749180959
2710 51.233333333333334 40.9493445399752 61.51732212669147
2711 50.766666666666666 40.62057125175052 60.91276208158281
2712 50.766666666666666 40.62057125175052 60.91276208158281
2713 50.766666666666666 40.62057125175052 60.91276208158281
2714 50.766666666666666 40.62057125175052 60.91276208158281
2715 50.63333333333333 40.51521666093977 60.751450005726895
2716 50.63333333333333 40.51521666093977 60.751450005726895
2717 50.63333333333333 40.51521666093977 60.751450005726895
2718 50.63333333333333 40.51521666093977 60.751450005726895
2719 50.63333333333333 40.51521666093977 60.751450005726895
2720 51.233333333333334 40.96266362262248 61.50400304404419
2721 51.233333333333334 40.96266362262248 61.50400304404419
2722 51.233333333333334 40.96266362262248 61.50400304404419
2723 51.233333333333334 40.96266362262248 61.50400304404419
2724 51.233333333333334 40.96266362262248 61.50400304404419
2725 52.833333333333336 42.33458357379482 63.33208309287185
2726 52.666666666666664 42.26244871858853 63.0708846147448
2727 52.06666666666667 41.81568495945024 62.3176483738831
2728 52.06666666666667 41.81568495945024 62.3176483738831
2729 52.06666666666667 41.81568495945024 62.3176483738831
2730 50.93333333333333 40.821131725177736 61.045534941488924
2731 52.166666666666664 41.77019704778168 62.56313628555165
2732 52.166666666666664 41.77019704778168 62.56313628555165
2733 52.166666666666664 41.77019704778168 62.56313628555165
2734 52.166666666666664 41.77019704778168 62.56313628555165
2735 52.166666666666664 41.77019704778168 62.56313628555165
2736 52.166666666666664 41.77019704778168 62.56313628555165
2737 52.166666666666664 41.77019704778168 62.56313628555165
2738 52.166666666666664 41.77019704778168 62.56313628555165
2739 52.266666666666666 41.81772736028956 62.71560597304377
2740 52.266666666666666 41.81772736028956 62.71560597304377
2741 52.266666666666666 41.81772736028956 62.71560597304377
2742 52.266666666666666 41.81772736028956 62.71560597304377
2743 52.266666666666666 41.81772736028956 62.71560597304377
2744 52.266666666666666 41.81772736028956 62.71560597304377
2745 52.266666666666666 41.81772736028956 62.71560597304377
2746 51.166666666666664 41.00256973120752 61.330763602125806
2747 51.166666666666664 41.00256973120752 61.330763602125806
2748 51.4 41.125067736890216 61.67493226310978
2749 51.4 41.125067736890216 61.67493226310978
2750 51.4 41.125067736890216 61.67493226310978
2751 51.4 41.125067736890216 61.67493226310978
2752 50.63333333333333 40.47340782300212 60.793258843664546
2753 51.4 41.125067736890216 61.67493226310978
2754 51.4 41.125067736890216 61.67493226310978
2755 51.4 41.125067736890216 61.67493226310978
2756 51.06666666666667 40.93091264242916 61.20242069090418
2757 51.06666666666667 40.93091264242916 61.20242069090418
2758 51.06666666666667 40.93091264242916 61.20242069090418
2759 51.06666666666667 40.93091264242916 61.20242069090418
2760 50.46666666666667 40.48331579377128 60.450017539562054
2761 50.86666666666667 40.73274253385899 61.000590799474345
2762 50.93333333333333 40.76235294530584 61.10431372136082
2763 50.93333333333333 40.76235294530584 61.10431372136082
2764 50.93333333333333 40.76235294530584 61.10431372136082
2765 50.93333333333333 40.76235294530584 61.10431372136082
2766 50.93333333333333 40.76235294530584 61.10431372136082
2767 51.266666666666666 40.955556010040965 61.577777323292366
2768 51.266666666666666 40.955556010040965 61.577777323292366
2769 51.266666666666666 40.955556010040965 61.577777323292366
2770 51.03333333333333 40.83393475140949 61.232731915257176
2771 51.03333333333333 40.83393475140949 61.232731915257176
2772 50.63333333333333 40.58484519025003 60.68182147641664
2773 50.63333333333333 40.58484519025003 60.68182147641664
2774 50.63333333333333 40.58484519025003 60.68182147641664
2775 50.63333333333333 40.58484519025003 60.68182147641664
2776 50.63333333333333 40.58484519025003 60.68182147641664
2777 50.63333333333333 40.58484519025003 60.68182147641664
2778 50.63333333333333 40.58484519025003 60.68182147641664
2779 50.56666666666667 40.555070689617715 60.578262643715625
2780 50.56666666666667 40.555070689617715 60.578262643715625
2781 50.93333333333333 40.77538550305751 61.09128116360915
2782 51.9 41.72059354529377 62.07940645470623
2783 47.06666666666667 36.99077333547981 57.14255999785353
2784 47.06666666666667 36.99077333547981 57.14255999785353
2785 47.06666666666667 36.99077333547981 57.14255999785353
2786 47.06666666666667 36.99077333547981 57.14255999785353
2787 47.833333333333336 37.641903788437176 58.024762878229495
2788 47.833333333333336 37.641903788437176 58.024762878229495
2789 47.833333333333336 37.641903788437176 58.024762878229495
2790 47.833333333333336 37.641903788437176 58.024762878229495
2791 47.5 37.44831915468403 57.55168084531597
2792 47.5 37.44831915468403 57.55168084531597
2793 47.9 37.69719626543875 58.10280373456125
2794 47.9 37.69719626543875 58.10280373456125
2795 47.9 37.69719626543875 58.10280373456125
2796 47.9 37.69719626543875 58.10280373456125
2797 47.9 37.69719626543875 58.10280373456125
2798 47.53333333333333 37.476828744938885 57.58983792172778
2799 47.53333333333333 37.476828744938885 57.58983792172778
2800 47.53333333333333 37.476828744938885 57.58983792172778
2801 46.766666666666666 36.82633365190079 56.70699968143254
2802 46.766666666666666 36.82633365190079 56.70699968143254
2803 47.03333333333333 36.97035436655497 57.09631230011169
2804 47.833333333333336 37.6661958126747 58.00047085399197
2805 43.03333333333333 33.47489735617148 52.59176931049518
2806 43.03333333333333 33.47489735617148 52.59176931049518
2807 43.03333333333333 33.47489735617148 52.59176931049518
2808 43.03333333333333 33.47489735617148 52.59176931049518
2809 43.7 34.00229620257823 53.39770379742178
2810 43.3 33.75558715039641 52.844412849603586
2811 43.7 34.00229620257823 53.39770379742178
2812 44.3 34.449597658021744 54.15040234197825
2813 44.3 34.449597658021744 54.15040234197825
2814 45.3 35.449597658021744 55.15040234197825
2815 45.3 35.449597658021744 55.15040234197825
2816 45.3 35.449597658021744 55.15040234197825
2817 45.3 35.449597658021744 55.15040234197825
2818 45.3 35.449597658021744 55.15040234197825
2819 45.3 35.449597658021744 55.15040234197825
2820 45.3 35.449597658021744 55.15040234197825
2821 44.7 35.00229620257823 54.39770379742178
2822 45.63333333333333 35.670016619572934 55.59665004709373
2823 44.36666666666667 34.52867425706698 54.20465907626635
2824 45.13333333333333 35.18321022737355 55.083456439293116
2825 45.13333333333333 35.18321022737355 55.083456439293116
2826 45.13333333333333 35.18321022737355 55.083456439293116
2827 45.0 35.07775553756038 54.92224446243962
2828 45.0 35.07775553756038 54.92224446243962
2829 44.733333333333334 34.79866565777645 54.668001008890215
2830 44.3 34.38926607215662 54.21073392784337
2831 44.3 34.38926607215662 54.21073392784337
2832 44.06666666666667 34.271203502254075 53.862129831079265
2833 44.06666666666667 34.271203502254075 53.862129831079265
2834 44.06666666666667 34.271203502254075 53.862129831079265
2835 43.3 33.61505376678683 52.984946233213165
2836 43.03333333333333 33.47489735617148 52.59176931049518
2837 44.03333333333333 34.47489735617148 53.59176931049518
2838 44.03333333333333 34.47489735617148 53.59176931049518
2839 44.766666666666666 34.909751631643644 54.62358170168969
2840 44.766666666666666 34.909751631643644 54.62358170168969
2841 44.766666666666666 34.909751631643644 54.62358170168969
2842 45.0 35.02759467099452 54.97240532900548
2843 45.0 35.02759467099452 54.97240532900548
2844 45.666666666666664 35.55647391143728 55.77685942189605
2845 45.666666666666664 35.55647391143728 55.77685942189605
2846 45.266666666666666 35.311130957874184 55.22220237545915
2847 45.266666666666666 35.311130957874184 55.22220237545915
2848 46.266666666666666 36.14486301415114 56.38847031918219
2849 46.93333333333333 36.67029765357538 57.19636901309128
2850 47.4 36.9791302941987 57.8208697058013
2851 46.4 35.9791302941987 56.8208697058013
2852 46.4 35.9791302941987 56.8208697058013
2853 46.5 36.02454854345691 56.97545145654309
2854 46.766666666666666 36.29672454501903 57.2366087883143
2855 46.166666666666664 35.8332474160042 56.50008591732913
2856 46.166666666666664 35.8332474160042 56.50008591732913
2857 46.43333333333333 35.97605117688289 56.89061548978377
2858 46.43333333333333 35.97605117688289 56.89061548978377
2859 46.93333333333333 36.316703059301986 57.549963607364674
2860 46.93333333333333 36.316703059301986 57.549963607364674
2861 46.93333333333333 36.316703059301986 57.549963607364674
2862 46.93333333333333 36.316703059301986 57.549963607364674
2863 46.266666666666666 35.79071642108547 56.74261691224786
2864 46.266666666666666 35.79071642108547 56.74261691224786
2865 45.666666666666664 35.3438288970968 55.98950443623653
2866 45.1 34.86004429786881 55.33995570213119
2867 45.333333333333336 34.97803731106472 55.688629355601954
2868 45.96666666666667 35.46522549864768 56.468107834685654
2869 41.7 32.21918076191265 51.18081923808736
2870 41.7 32.21918076191265 51.18081923808736
2871 41.7 32.21918076191265 51.18081923808736
2872 41.7 32.21918076191265 51.18081923808736
2873 41.7 32.21918076191265 51.18081923808736
2874 41.7 32.21918076191265 51.18081923808736
2875 41.6 32.17783633214175 51.02216366785825
2876 41.333333333333336 32.04011655938133 50.62655010728534
2877 41.333333333333336 32.04011655938133 50.62655010728534
2878 40.833333333333336 31.697897699792954 49.96876896687372
2879 40.833333333333336 31.697897699792954 49.96876896687372
2880 40.36666666666667 31.388514388524918 49.34481894480842
2881 40.36666666666667 31.388514388524918 49.34481894480842
2882 40.733333333333334 31.60425599287211 49.86241067379456
2883 40.733333333333334 31.60425599287211 49.86241067379456
2884 40.733333333333334 31.60425599287211 49.86241067379456
2885 40.96666666666667 31.718627275402405 50.21470605793093
2886 40.96666666666667 31.718627275402405 50.21470605793093
2887 41.86666666666667 32.5637619697042 51.16957136362913
2888 41.766666666666666 32.52187462007772 51.011458713255614
2889 41.766666666666666 32.52187462007772 51.011458713255614
2890 42.06666666666667 32.683324138752184 51.450009194581156
2891 41.833333333333336 32.56878831862797 51.0978783480387
2892 41.833333333333336 32.56878831862797 51.0978783480387
2893 41.46666666666667 32.353177413066874 50.58015592026646
2894 41.833333333333336 32.56878831862797 51.0978783480387
2895 40.0 31.481402738106183 48.51859726189382
2896 39.1 30.63843092727987 47.56156907272013
2897 39.766666666666666 31.16826281942231 48.36507051391102
2898 40.233333333333334 31.478691885436906 48.98797478122977
2899 40.233333333333334 31.478691885436906 48.98797478122977
2900 40.233333333333334 31.478691885436906 48.98797478122977
2901 40.46666666666667 31.594761329789286 49.33857200354405
2902 40.46666666666667 31.594761329789286 49.33857200354405
2903 40.46666666666667 31.594761329789286 49.33857200354405
2904 40.46666666666667 31.594761329789286 49.33857200354405
2905 40.166666666666664 31.430504889011445 48.902828444321884
2906 40.5 31.621618507237116 49.378381492762884
2907 40.03333333333333 31.31113293957877 48.755533727087894
2908 40.03333333333333 31.31113293957877 48.755533727087894
2909 40.03333333333333 31.31113293957877 48.755533727087894
2910 39.36666666666667 30.780699503754537 47.9526338295788
2911 39.36666666666667 30.780699503754537 47.9526338295788
2912 39.36666666666667 30.780699503754537 47.9526338295788
2913 39.36666666666667 30.780699503754537 47.9526338295788
2914 39.4 30.803693367257193 47.9963066327428
